time,lat,lon,elevation,accuracy,bearing,speed
2015-07-12T16:53:12Z,47.950378,-69.803211,64.586855,16.000000,350.900665,0.723093
2015-07-12T16:53:23Z,47.950481,-69.803353,62.061640,24.000000,122.493675,1.073543
2015-07-12T16:53:41Z,47.950166,-69.803132,41.506244,12.000000,37.059544,0.627899
2015-07-12T16:53:52Z,47.950350,-69.803222,46.484191,32.000000,148.793793,0.490415
2015-07-12T16:54:04Z,47.950128,-69.802984,43.971051,32.000000,55.405952,0.694921
2015-07-12T16:54:15Z,47.950082,-69.802307,80.719914,16.000000,117.082504,1.120921
2015-07-12T16:54:27Z,47.950063,-69.802447,28.988366,12.000000,140.033142,0.575430
2015-07-12T16:54:39Z,47.949946,-69.802470,39.001930,16.000000,152.758850,1.067045
2015-07-12T16:54:51Z,47.949879,-69.802114,29.294396,48.000000,319.167297,1.209170
2015-07-12T16:55:03Z,47.949968,-69.802294,26.812465,32.000000,155.292297,1.054147
2015-07-12T16:55:15Z,47.949839,-69.802101,40.513598,16.000000,52.761879,0.865799
2015-07-12T16:55:26Z,47.949661,-69.802138,57.978999,16.000000,70.687912,1.115293
2015-07-12T16:55:37Z,47.949566,-69.801786,15.205130,48.000000,132.470856,0.756721
2015-07-12T16:55:59Z,47.949378,-69.801461,31.345159,48.000000,92.359779,0.455655
2015-07-12T16:56:22Z,47.949337,-69.801075,19.885900,24.000000,116.131142,0.526319
2015-07-12T16:56:33Z,47.949450,-69.801202,29.217262,48.000000,130.124664,0.877335
2015-07-12T16:56:44Z,47.949430,-69.801037,28.969882,32.000000,126.151901,0.470269
2015-07-12T16:56:56Z,47.949229,-69.800755,28.290984,12.000000,186.190689,0.147095
2015-07-12T16:57:07Z,47.949080,-69.800447,19.486487,32.000000,136.711899,1.092229
2015-07-12T16:57:18Z,47.949254,-69.800324,31.957904,48.000000,137.731598,1.846649
2015-07-12T16:57:29Z,47.949181,-69.800239,33.465758,24.000000,84.544655,0.779775
2015-07-12T16:57:40Z,47.949186,-69.800044,25.476677,24.000000,116.391968,0.536501
2015-07-12T16:57:51Z,47.949251,-69.799870,29.235737,12.000000,114.627502,0.911763
2015-07-12T16:58:07Z,47.949115,-69.799644,22.007378,16.000000,103.356186,1.284776
2015-07-12T16:58:18Z,47.949022,-69.799360,-10.214624,16.000000,120.254509,1.702392
2015-07-12T16:58:30Z,47.948798,-69.799156,51.310219,24.000000,131.610229,0.927979
2015-07-12T16:58:58Z,47.949052,-69.798950,53.594112,16.000000,58.776543,0.727380
2015-07-12T16:59:09Z,47.948809,-69.798638,16.816527,16.000000,135.555389,0.719587
2015-07-12T16:59:32Z,47.948885,-69.798515,13.518832,24.000000,188.429596,1.009173
2015-07-12T16:59:44Z,47.948685,-69.798376,21.348712,24.000000,73.826889,0.618998
2015-07-12T16:59:55Z,47.948809,-69.797826,34.022617,16.000000,138.845322,0.139638
2015-07-12T17:00:07Z,47.948655,-69.797961,18.694447,24.000000,179.948975,0.249055
2015-07-12T17:00:19Z,47.948758,-69.797716,2.861159,16.000000,48.724548,0.054415
2015-07-12T17:00:30Z,47.948725,-69.797848,-12.615294,24.000000,345.517609,0.375365
2015-07-12T17:00:52Z,47.948713,-69.797624,74.796851,24.000000,304.147705,0.741835
2015-07-12T17:01:04Z,47.948576,-69.797536,3.304817,32.000000,136.219330,0.877772
2015-07-12T17:01:24Z,47.948719,-69.797727,51.085490,3.000000,220.241028,0.164964
2015-07-12T17:01:36Z,47.948592,-69.797830,22.263511,16.000000,322.610840,0.143930
2015-07-12T17:01:47Z,47.948698,-69.798083,18.853874,48.000000,126.568130,1.448620
2015-07-12T17:02:01Z,47.948761,-69.797797,-6.898527,6.000000,144.101410,0.987534
2015-07-12T17:02:13Z,47.948768,-69.797655,7.148122,6.000000,0.000000,0.000000
2015-07-12T17:02:35Z,47.948662,-69.797457,7.110935,8.000000,0.000000,0.608579
2015-07-12T17:02:46Z,47.948525,-69.797346,7.828307,16.000000,232.135590,0.232742
